""	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"3545"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Steroidobacterales"	"Steroidobacteraceae"	NA	NA
"3546"	"Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Rubritaleaceae"	"Luteolibacter"	NA
"3547"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Legionellaceae"	"Legionella"	NA
"3548"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Planctomycetales"	"Rubinisphaeraceae"	"Planctomicrobium"	NA
"3549"	"Bacteria"	"Verrucomicrobiota"	"Chlamydiae"	"Chlamydiales"	"Parachlamydiaceae"	"Neochlamydia"	NA
"3550"	"Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Verrucomicrobiales"	"DEV007"	NA	NA
"3551"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Pir4 lineage"	NA
"3552"	"Bacteria"	NA	NA	NA	NA	NA	NA
"3553"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"KI89A clade"	NA	NA
"3554"	"Bacteria"	"Verrucomicrobiota"	"Chlamydiae"	"Chlamydiales"	"Parachlamydiaceae"	"Neochlamydia"	NA
"3555"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Dokdonia"	NA
"3556"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	NA	NA	NA	NA
"3557"	"Bacteria"	NA	NA	NA	NA	NA	NA
"3558"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella_9"	NA
"3559"	"Bacteria"	"Actinobacteriota"	"Acidimicrobiia"	"Microtrichales"	"Microtrichaceae"	"Sva0996 marine group"	NA
"3560"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Aquabacterium"	NA
"3561"	"Bacteria"	"Acidobacteriota"	"AT-s3-28"	NA	NA	NA	NA
"3562"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Pir4 lineage"	NA
"3563"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Porphyromonas"	NA
"3564"	"Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bacteriovoracales"	"Bacteriovoracaceae"	"Peredibacter"	NA
"3565"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"3566"	"Bacteria"	"Actinobacteriota"	"Acidimicrobiia"	"Microtrichales"	"Ilumatobacteraceae"	"CL500-29 marine group"	NA
"3567"	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Epulopiscium"	NA
"3568"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Cyanobacteriales"	"Xenococcaceae"	NA	NA
"3569"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"3570"	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	NA	NA
"3571"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	"Lewinella"	NA
"3572"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"SM2D12"	NA	NA
"3573"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Synechococcales"	"Cyanobiaceae"	NA	NA
"3574"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	NA	NA
"3575"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"3576"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Moranbacteria"	NA	NA	NA
"3577"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	NA	NA
"3578"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	NA	NA
"3579"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Jannaschia"	NA
"3580"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Ornithinibacter"	NA
"3581"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Dermacoccaceae"	"Dermacoccus"	"nishinomiyaensis"
"3582"	"Bacteria"	"Spirochaetota"	"Spirochaetia"	"Spirochaetales"	"Spirochaetaceae"	"Spirochaeta"	NA
"3583"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidetes BD2-2"	NA	NA
"3584"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Rhodopirellula"	NA
"3585"	"Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	"Vermiphilaceae"	NA	NA
"3586"	"Bacteria"	"Verrucomicrobiota"	"Kiritimatiellae"	"Kiritimatiellales"	"Kiritimatiellaceae"	"MSBL3"	NA
"3587"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	NA	NA	NA
"3588"	"Bacteria"	"Desulfobacterota"	"Desulfobacteria"	"Desulfobacterales"	"Desulfosarcinaceae"	"Desulfatitalea"	NA
"3589"	"Bacteria"	"Bacteroidota"	"Kapabacteria"	"Kapabacteriales"	NA	NA	NA
"3590"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	NA	NA
"3591"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Pedobacter"	"ruber"
"3592"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	NA	NA
"3593"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"A0839"	NA	NA
"3594"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Pirellula"	NA
"3595"	"Bacteria"	"Verrucomicrobiota"	"Kiritimatiellae"	"WCHB1-41"	NA	NA	NA
"3596"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Gaiellales"	NA	NA	NA
"3597"	"Bacteria"	"Campylobacterota"	"Campylobacteria"	"Campylobacterales"	"Sulfurovaceae"	"Sulfurovum"	NA
"3598"	"Bacteria"	"Abditibacteriota"	"Abditibacteria"	"Abditibacteriales"	"Abditibacteriaceae"	"Abditibacterium"	NA
"3599"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	NA	NA
"3600"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	NA	NA
"3601"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA
"3602"	"Bacteria"	"Desulfobacterota"	"Desulfobulbia"	"Desulfobulbales"	"Desulfocapsaceae"	"Desulfotalea"	NA
"3603"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Holosporales"	"Holosporaceae"	NA	NA
"3604"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	NA	NA	NA	NA
"3605"	"Bacteria"	NA	NA	NA	NA	NA	NA
"3606"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Kaiserbacteria"	NA	NA	NA
"3607"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	NA	NA	NA
"3608"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"3609"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Halovulum"	NA
"3610"	"Bacteria"	NA	NA	NA	NA	NA	NA
"3611"	"Bacteria"	"Verrucomicrobiota"	"Kiritimatiellae"	"WCHB1-41"	NA	NA	NA
"3612"	"Bacteria"	"Myxococcota"	"Polyangia"	NA	NA	NA	NA
"3613"	"Bacteria"	NA	NA	NA	NA	NA	NA
"3614"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	NA	NA
"3615"	"Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Verrucomicrobiales"	"DEV007"	NA	NA
"3616"	"Bacteria"	"Actinobacteriota"	"Acidimicrobiia"	"Microtrichales"	"Microtrichaceae"	NA	NA
"3617"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Kiloniellales"	"Fodinicurvataceae"	NA	NA
"3618"	"Bacteria"	"Proteobacteria"	NA	NA	NA	NA	NA
"3619"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	NA	NA
"3620"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	NA	NA
"3621"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	NA	NA
"3622"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	NA	NA	NA	NA
"3623"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"SBR1031"	NA	NA	NA
"3624"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Parablastomonas"	NA
"3625"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Synechococcales"	"Cyanobiaceae"	"Synechococcus MBIC10613"	NA
"3626"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Kaiserbacteria"	NA	NA	NA
"3627"	"Bacteria"	"Planctomycetota"	"OM190"	NA	NA	NA	NA
"3628"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavirhabdus"	NA
"3629"	"Bacteria"	"Verrucomicrobiota"	"Lentisphaeria"	"Oligosphaerales"	"Oligosphaeraceae"	NA	NA
"3630"	"Bacteria"	"Patescibacteria"	"Gracilibacteria"	"Candidatus Abawacabacteria"	NA	NA	NA
"3631"	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Cellulosilyticum"	NA
"3632"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA
"3633"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	NA	NA	NA	NA
"3634"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Terasakiellaceae"	"Aestuariispira"	NA
"3635"	"Bacteria"	"Actinobacteriota"	"Acidimicrobiia"	"IMCC26256"	NA	NA	NA
"3636"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"3637"	"Bacteria"	NA	NA	NA	NA	NA	NA
"3638"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	NA	NA
"3639"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	NA	NA	NA	NA
"3640"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidetes BD2-2"	NA	NA
"3641"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Rhodopirellula"	NA
"3642"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"3643"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiales Incertae Sedis"	"Phreatobacter"	NA
"3644"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Synechococcales"	"Cyanobiaceae"	NA	NA
"3645"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"3646"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Inhella"	NA
"3647"	"Bacteria"	"Chloroflexi"	"KD4-96"	NA	NA	NA	NA
"3648"	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Vallitalea"	NA
"3649"	"Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Opitutales"	"Puniceicoccaceae"	"Lentimonas"	NA
"3650"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Diplorickettsiales"	"Diplorickettsiaceae"	NA	NA
"3651"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	"LWQ8"	NA	NA
"3652"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"3653"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"3654"	"Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	NA	NA	NA
"3655"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Legionellaceae"	"Legionella"	NA
"3656"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"Dehalococcoidales"	"Dehalococcoidaceae"	"Dehalogenimonas"	NA
"3657"	"Bacteria"	"Planctomycetota"	"OM190"	NA	NA	NA	NA
"3658"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Crocinitomicaceae"	"Salinirepens"	NA
"3659"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Corynebacteriales"	"Corynebacteriaceae"	"Corynebacterium"	"testudinoris"
"3660"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Rhodopirellula"	NA
"3661"	"Bacteria"	"Patescibacteria"	NA	NA	NA	NA	NA
"3662"	"Bacteria"	"Actinobacteriota"	"Coriobacteriia"	"OPB41"	NA	NA	NA
"3663"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	NA	NA
"3664"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Polaromonas"	"eurypsychrophila"
"3665"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	NA	NA	NA
"3666"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Saccharospirillaceae"	"Oceaniserpentilla"	NA
"3667"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Cryomorphaceae"	NA	NA
"3668"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	NA	NA
"3669"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Halieaceae"	NA	NA
"3670"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	NA	NA	NA	NA
"3671"	"Bacteria"	NA	NA	NA	NA	NA	NA
"3672"	"Bacteria"	"Patescibacteria"	"Gracilibacteria"	NA	NA	NA	NA
"3673"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Cytophagales"	"Spirosomaceae"	"Pseudarcicella"	NA
"3674"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"3675"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Arenimonas"	NA
"3676"	"Bacteria"	NA	NA	NA	NA	NA	NA
"3677"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Blastopirellula"	NA
"3678"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Anaplasmataceae"	NA	NA
"3679"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA
"3680"	"Bacteria"	NA	NA	NA	NA	NA	NA
"3681"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	NA	NA
"3682"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Cytophagales"	"Microscillaceae"	"OLB12"	NA
"3683"	"Bacteria"	"Bdellovibrionota"	"Oligoflexia"	"Oligoflexales"	"Oligoflexaceae"	NA	NA
"3684"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"3685"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidetes BD2-2"	NA	NA
"3686"	"Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	NA	NA	NA
"3687"	"Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	"UBA12409"	NA	NA
"3688"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Caldilineales"	"Caldilineaceae"	NA	NA
"3689"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Hyphomonadaceae"	NA	NA
"3690"	"Bacteria"	"Patescibacteria"	"ABY1"	"Candidatus Kerfeldbacteria"	NA	NA	NA
"3691"	"Bacteria"	"Verrucomicrobiota"	"Kiritimatiellae"	"WCHB1-41"	NA	NA	NA
"3692"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Clostridium sensu stricto 1"	NA
"3693"	"Bacteria"	"Desulfobacterota"	"Desulfobacteria"	"Desulfobacterales"	"Desulfosarcinaceae"	NA	NA
"3694"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Legionellaceae"	"Legionella"	NA
"3695"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA
"3696"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	NA	NA	NA
"3697"	"Bacteria"	"Bdellovibrionota"	"Oligoflexia"	"Oligoflexales"	"Oligoflexaceae"	NA	NA
"3698"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Nitrosomonadaceae"	"Nitrosomonas"	NA
"3699"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Pseudanabaenales"	"Pseudanabaenaceae"	"Pseudanabaena PCC-7429"	NA
"3700"	NA	NA	NA	NA	NA	NA	NA
"3701"	"Bacteria"	NA	NA	NA	NA	NA	NA
"3702"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Sedimenticolaceae"	NA	NA
"3703"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Rhodopirellula"	NA
"3704"	"Bacteria"	"Verrucomicrobiota"	"Kiritimatiellae"	"WCHB1-41"	NA	NA	NA
"3705"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Synechococcales"	"Synechococcales Incertae Sedis"	"Schizothrix LEGE 07164"	NA
"3706"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Planktosalinus"	NA
"3707"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Ga0077536"	NA	NA	NA
"3708"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Rhodopirellula"	NA
"3709"	"Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Verrucomicrobiales"	"DEV007"	NA	NA
"3710"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"3711"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Blastopirellula"	NA
"3712"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Pleomorphomonadaceae"	"Pleomorphomonas"	NA
"3713"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"3714"	"Bacteria"	NA	NA	NA	NA	NA	NA
"3715"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Methyloligellaceae"	NA	NA
"3716"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prolixibacteraceae"	"Draconibacterium"	NA
"3717"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"3718"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Paludibacteraceae"	"Paludibacter"	NA
"3719"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Crocinitomicaceae"	"Crocinitomix"	NA
"3720"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Rubripirellula"	NA
"3721"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Cytophagales"	"Cyclobacteriaceae"	NA	NA
"3722"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA
"3723"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Planktotalea"	NA
"3724"	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Ruminococcaceae"	NA	NA
"3725"	"Bacteria"	"Acidobacteriota"	"Vicinamibacteria"	"Subgroup 17"	NA	NA	NA
"3726"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Legionellaceae"	NA	NA
"3727"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Cellvibrionaceae"	NA	NA
"3728"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Steroidobacterales"	"Woeseiaceae"	"Woeseia"	NA
"3729"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Gammaproteobacteria Incertae Sedis"	"Unknown Family"	"Marinicella"	NA
"3730"	"Bacteria"	"Verrucomicrobiota"	"Chlamydiae"	"Chlamydiales"	"Chlamydiaceae"	NA	NA
"3731"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Pseudoruegeria"	NA
"3732"	"Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Opitutales"	"Puniceicoccaceae"	"Verruc-01"	NA
"3733"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Synechococcales"	"Cyanobiaceae"	"Cyanobium PCC-6307"	NA
"3734"	"Bacteria"	"Actinobacteriota"	"Acidimicrobiia"	"Microtrichales"	"Microtrichaceae"	NA	NA
"3735"	"Bacteria"	"Gemmatimonadota"	"BD2-11 terrestrial group"	NA	NA	NA	NA
"3736"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	NA	NA
"3737"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"NS9 marine group"	NA	NA
"3738"	"Bacteria"	NA	NA	NA	NA	NA	NA
"3739"	"Bacteria"	NA	NA	NA	NA	NA	NA
"3740"	"Bacteria"	NA	NA	NA	NA	NA	NA
"3741"	"Bacteria"	"Acidobacteriota"	"Vicinamibacteria"	"Subgroup 9"	NA	NA	NA
"3742"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Pir4 lineage"	NA
"3743"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	NA	NA
"3744"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Rubripirellula"	NA
"3745"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Isosphaerales"	"Isosphaeraceae"	NA	NA
"3746"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Achromobacter"	NA
"3747"	"Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Rubritaleaceae"	"Luteolibacter"	NA
"3748"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"3749"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	NA	NA
"3750"	"Bacteria"	NA	NA	NA	NA	NA	NA
"3751"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	NA	NA	NA
"3752"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	NA	NA
"3753"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Crocinitomicaceae"	NA	NA
"3754"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Cellulophaga"	NA
"3755"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA
"3756"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Rubripirellula"	NA
"3757"	NA	NA	NA	NA	NA	NA	NA
"3758"	"Bacteria"	"Spirochaetota"	"Spirochaetia"	"Spirochaetales"	"Spirochaetaceae"	"Spirochaeta 2"	NA
"3759"	"Bacteria"	NA	NA	NA	NA	NA	NA
"3760"	"Bacteria"	"Verrucomicrobiota"	"Chlamydiae"	"Chlamydiales"	NA	NA	NA
"3761"	"Bacteria"	"Gemmatimonadota"	"BD2-11 terrestrial group"	NA	NA	NA	NA
"3762"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Isosphaerales"	"Isosphaeraceae"	NA	NA
"3763"	"Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Opitutales"	NA	NA	NA
"3764"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	NA	NA	NA	NA
"3765"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Cytophagales"	"Spirosomaceae"	"Taeseokella"	NA
"3766"	"Bacteria"	"Actinobacteriota"	"Coriobacteriia"	"OPB41"	NA	NA	NA
"3767"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Planctomycetales"	"Rubinisphaeraceae"	NA	NA
"3768"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Caldilineales"	"Caldilineaceae"	NA	NA
"3769"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA
"3770"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Holosporales"	"Holosporaceae"	NA	NA
"3771"	"Bacteria"	NA	NA	NA	NA	NA	NA
"3772"	"Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Rubritaleaceae"	"Persicirhabdus"	NA
"3773"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Conexibacter"	NA
"3774"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Arenicellales"	"Arenicellaceae"	"Arenicella"	"xantha"
"3775"	"Bacteria"	"Actinobacteriota"	"Acidimicrobiia"	"Microtrichales"	NA	NA	NA
"3776"	"Bacteria"	"Desulfobacterota"	"Desulfuromonadia"	"PB19"	NA	NA	NA
"3777"	"Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bdellovibrionales"	"Bdellovibrionaceae"	"OM27 clade"	NA
